"trade_count","current_datetime","currency","volume","buy_exchange","buy_price","total_purchase_amount","sell_exchange","sell_price","total_sale_amount","profit","spread_percentage","wallet_balance"
4283,"2024-04-11T02:13:46.167267","polygon",1150.9810922782813,"Kraken",0.8819,1015.0502252802163,"Binanceus",0.8842,1017.6974817924563,2.6472565122400056,0.2608005442793932,2368.450525653838
4284,"2024-04-11T02:14:16.132937","polygon",1152.7966434792195,"Kraken",0.8812,1015.8444022338882,"Binanceus",0.8837,1018.7263938425863,2.8819916086980584,0.2837040399455354,2370.303605212406
4285,"2024-04-11T02:20:57.949648","polygon",1155.5349711505214,"Bitstamp",0.87986,1016.7089997164977,"Binanceus",0.8821,1019.2973980518749,2.5883983353771782,0.2545859568567749,2372.320999338495
4286,"2024-04-11T02:21:26.795458","polygon",1156.825102856132,"Bitstamp",0.87955,1017.4855192171109,"Binanceus",0.8821,1020.435423229394,2.9499040122831275,0.2899209823204981,2374.132878173259
4287,"2024-04-11T02:22:25.339179","polygon",1157.3181017123848,"Bitstamp",0.87994,1018.3704904207959,"Binanceus",0.8823,1021.1017611408371,2.7312707200411523,0.26820010455257376,2376.1978109818574
4288,"2024-04-11T02:23:22.646693","polygon",1158.4335890393368,"Bitstamp",0.8798,1019.1898716368086,"Binanceus",0.882,1021.738425532695,2.548553895886471,0.2500568310979745,2378.109700485886
4289,"2024-04-11T02:43:30.145934","polygon",1156.4109272172045,"Kraken",0.882,1019.9544378055743,"Binanceus",0.8844,1022.7298240308957,2.775386225321313,0.27210884353741016,2379.893688213007
4290,"2024-04-11T02:43:59.177902","polygon",1157.3549361373816,"Kraken",0.882,1020.7870536731706,"Binanceus",0.8844,1023.5647055199003,2.7776518467296683,0.27210884353741016,2381.836458570732
4291,"2024-04-11T02:44:28.134209","polygon",1158.2997156770857,"Kraken",0.882,1021.6203492271896,"Binanceus",0.8845,1024.5160985163823,2.895749289192622,0.28344671201813454,2383.780814863442
4292,"2024-04-11T02:44:56.491346","polygon",1159.2846644149063,"Kraken",0.882,1022.4890740139473,"Binanceus",0.8845,1025.3872856749845,2.8982116610371804,0.28344671201813454,2385.8078393658775
4293,"2024-04-11T02:45:25.301072","polygon",1160.2704506941707,"Kraken",0.882,1023.3585375122585,"Binanceus",0.8845,1026.259213638994,2.9006761267354477,0.28344671201813454,2387.8365875286036
4294,"2024-04-11T02:45:54.090484","polygon",1161.257075227074,"Kraken",0.882,1024.2287403502792,"Binanceus",0.8845,1027.1318830383468,2.9031426880676463,0.28344671201813454,2389.8670608173184
4295,"2024-04-11T03:02:52.514499","polygon",1159.8774419062,"Kraken",0.8838,1025.0996831566995,"Binanceus",0.8864,1028.1153645056556,3.01568134895615,0.2941842045711627,2391.8992606989655
4296,"2024-04-11T03:06:14.252995","polygon",1162.0844801918522,"Kraken",0.8829,1026.0043875613862,"Binanceus",0.8852,1028.6771818658276,2.672794304441368,0.26050515347151076,2394.010237643235
4297,"2024-04-11T03:07:40.499417","polygon",1162.99266717943,"Kraken",0.8829,1026.8062258527189,"Binanceus",0.8865,1030.9929994545648,4.186773601845971,0.40774719673801524,2395.8811936563443
4298,"2024-04-11T03:12:38.820882","polygon",1164.4152881790378,"Kraken",0.8829,1028.0622579332726,"Binanceus",0.8852,1030.7404130960842,2.678155162811663,0.26050515347151076,2398.8119351776363
4299,"2024-04-11T03:14:06.489104","polygon",1165.8534894981487,"Kraken",0.8825,1028.8657044821161,"Binanceus",0.885,1031.7803382058617,2.91463372374551,0.2832861189801765,2400.6866437916046
4300,"2024-04-11T03:14:35.258130","polygon",1166.976535130598,"Kraken",0.8824,1029.7400945992397,"Binanceus",0.8861,1034.057907779223,4.3178131799832045,0.41931097008159984,2402.7268873982266
4301,"2024-04-11T03:15:05.112044","polygon",1168.4445133196225,"Kraken",0.8824,1031.0354385532348,"Binanceus",0.886,1035.2418388011856,4.206400247950796,0.4079782411604768,2405.7493566242147
4302,"2024-04-11T03:15:33.670183","polygon",1169.8746131319358,"Kraken",0.8824,1032.29735862762,"Binanceus",0.886,1036.508907234895,4.211548607275063,0.4079782411604768,2408.69383679778
4303,"2024-04-11T03:16:02.771486","polygon",1172.2363878981544,"Kraken",0.8817,1033.5608232098027,"Binanceus",0.885,1037.4292032898666,3.8683800800638437,0.37427696495406254,2411.6419208228726
4304,"2024-04-11T03:16:31.579685","polygon",1173.2997734794835,"Bitstamp",0.88189,1034.7213372338217,"Binanceus",0.885,1038.370299529343,3.648962295521187,0.3526516912540178,2414.3497868789173
4305,"2024-04-11T03:17:00.899079","polygon",1174.394587213694,"Kraken",0.882,1035.816025922478,"Binanceus",0.885,1039.3392096841192,3.5231837616411212,0.340136054421769,2416.904060485783
4306,"2024-04-11T03:17:30.097728","polygon",1175.8595838636545,"Bitstamp",0.8818,1036.8729810509706,"Binanceus",0.885,1040.6357317193342,3.762750668363651,0.36289408029031306,2419.3702891189314
4307,"2024-04-11T03:17:58.672560","polygon",1177.2064715072067,"Bitstamp",0.88175,1038.0018062514796,"Binanceus",0.8848,1041.5922859895766,3.590479738096974,0.3459030337397218,2422.004214586786
4308,"2024-04-11T03:18:27.370263","polygon",1178.2276337146036,"Bitstamp",0.8819,1039.078950172909,"Binanceus",0.8848,1042.4958103106812,3.416860137772346,0.32883546887402354,2424.517550403454
4309,"2024-04-11T03:18:56.003984","polygon",1179.5237108349293,"Kraken",0.8818,1040.1040082142406,"Binanceus",0.8848,1043.6425793467454,3.538571132504785,0.3402132002721709,2426.9093524998943
4310,"2024-04-11T03:19:25.858126","polygon",1181.1294152626112,"Kraken",0.8815,1041.1655795539918,"Binanceus",0.8848,1045.0633066243586,3.8977270703667273,0.37436188315372443,2429.386352292648
4311,"2024-04-11T03:19:55.550042","polygon",1182.187702931952,"Kraken",0.8817,1042.334897675102,"Binanceus",0.8848,1045.999679554191,3.664781879089105,0.3515935125326065,2432.1147612419045
4312,"2024-04-11T03:20:24.964987","polygon",1183.2199354079203,"Gemini",0.88186,1043.4343322388286,"Binanceus",0.8848,1046.9129988489278,3.4786666100992534,0.33338625178600384,2434.680108557267
4313,"2024-04-11T03:20:54.460792","polygon",1183.6516989889828,"Bitstamp",0.88242,1044.4779322218583,"Binanceus",0.8848,1047.295023265452,2.8170910435937913,0.26971283515786687,2437.1151751843363
4314,"2024-04-11T03:26:42.336446","polygon",1183.6972704506131,"Kraken",0.8831,1045.3230595349364,"Binanceus",0.8854,1048.0455632569729,2.7225037220364356,0.26044615558826506,2439.087138914852
4315,"2024-04-11T03:31:31.365988","polygon",1185.8306627199586,"Kraken",0.8822,1046.1398106515474,"Binanceus",0.8845,1048.8672211758033,2.7274105242559017,0.2607118567218283,2440.992891520277
4316,"2024-04-11T03:44:34.865736","polygon",1185.682937495837,"Poloniex",0.883,1046.958033808824,"Binanceus",0.8853,1049.6851045650644,2.727070756240437,0.2604756511891244,2442.9020788872563
4317,"2024-04-11T03:45:04.747408","polygon",1186.6094621015811,"Poloniex",0.883,1047.776155035696,"Binanceus",0.8853,1050.5053567985296,2.7292017628335543,0.2604756511891244,2444.811028416624
4318,"2024-04-11T03:45:33.684274","polygon",1187.536710718625,"Poloniex",0.883,1048.594915564546,"Binanceus",0.8854,1051.4450036702706,2.8500881057245806,0.27180067950169395,2446.721469650608
4319,"2024-04-11T05:20:05.611783","polygon",1188.235894470407,"Kraken",0.8832,1049.4499419962633,"Binanceus",0.8859,1052.6581789113336,3.2082369150703016,0.3057065217391345,2448.716531324615
4320,"2024-04-11T05:20:42.777757","polygon",1190.3904228995414,"Gemini",0.88241,1050.4124130707844,"Binanceus",0.8859,1054.5668756467037,4.154462575919297,0.39550775716503583,2450.9622971651643
4321,"2024-04-11T06:03:47.199589","xrp",854.4930300823573,"Kraken",0.61537,525.8293759217802,"Bitstamp",0.61725,527.435822818335,1.6064468965548713,0.305507255797324,2979.699796890088
4322,"2024-04-11T08:03:50.219378","xrp",853.4007250604495,"Kraken",0.61644,526.0703429562635,"Bitstamp",0.61877,528.0587666456544,1.9884236893908565,0.37797676983973366,2981.0652767521597
4323,"2024-04-11T08:48:46.172443","xrp",851.3021081814495,"Bitstamp",0.61831,526.3686065096721,"Kraken",0.62093,528.5990180331074,2.2304115234353503,0.4237356665750118,2982.755436888142
4324,"2024-04-11T10:42:52.097249","polygon",1195.9111035788278,"Gemini",0.88084,1053.4063364763747,"Binanceus",0.8836,1056.7070511222523,3.3007146458776333,0.31333726897053904,2457.9481184448746
4325,"2024-04-11T10:43:20.507791","polygon",1196.342600408621,"Gemini",0.88135,1054.396550870138,"Binanceus",0.8836,1057.0883217210576,2.691770850919511,0.2552901798377586,2460.258618696989
4326,"2024-04-11T10:44:18.064820","polygon",1197.2045089295475,"Gemini",0.88139,1055.2040821254138,"Binanceus",0.8836,1057.8499040901481,2.6458219647342958,0.2507403079227181,2462.142858292633
4327,"2024-04-11T10:46:12.506210","polygon",1198.2682137311315,"Gemini",0.88127,1055.9978287148342,"Binanceus",0.8836,1058.789793652828,2.7919649379937255,0.2643911627537593,2463.994933667947
4328,"2024-04-11T10:59:37.340304","polygon",1199.2730821649654,"Gemini",0.88123,1056.8354181962325,"Binanceus",0.8836,1059.6776954009636,2.84227720473109,0.2689422738672191,2465.949309124542
4329,"2024-04-11T11:00:06.104567","polygon",1200.445023559327,"Gemini",0.88108,1057.6881013576517,"Binanceus",0.8836,1060.7132228170215,3.025121459369757,0.2860126208743903,2467.938903167854
4330,"2024-04-11T11:00:36.819686","polygon",1201.3114364451458,"Gemini",0.8812,1058.5956377954624,"Binanceus",0.8836,1061.4787852429308,2.8831474474684455,0.27235587834771546,2470.0564881894124
4331,"2024-04-11T11:01:05.011591","polygon",1202.8663026291501,"Gemini",0.88078,1059.460582029703,"Binanceus",0.8836,1062.8526650031172,3.39208297341429,0.32017075773746506,2472.0746914026404
4332,"2024-04-11T11:40:44.333742","bitcoin",0.010079522527071652,"Poloniex",70140.77,706.9854712811516,"Kraken",70320,708.7920241036786,1.80655282252701,0.25552898834728494,2827.941885124606
4333,"2024-04-11T12:30:25.746222","bitcoin",0.010105531485308546,"Bitstamp",69996,707.346781845657,"Poloniex",70292.49,710.3429708757361,2.9961890300791083,0.42358134750557924,2829.3871273826276
4334,"2024-04-11T12:30:25.746222","polygon",1219.5914535604097,"Bitstamp",0.86998,1061.0201727684853,"Kraken",0.8733,1065.0692163943058,4.049043625820559,0.3816179682291535,1768.3669546141423
4335,"2024-04-11T12:30:25.746222","solana",3.114939897683026,"Bitstamp",170.3115,530.5100863842426,"Kraken",171.2,533.277710483334,2.7676240990913357,0.5216911365351098,1237.8568682298996
4336,"2024-04-11T12:30:25.746222","xrp",869.6316411780253,"Bitstamp",0.61004,530.5100863842426,"Kraken",0.61276,532.8754844482468,2.3653980640041254,0.4458724018097083,707.346781845657
4337,"2024-04-11T13:34:57.639496","solana",3.052915206784951,"Poloniex",174.37,532.3368246070919,"Bitstamp",174.93,534.0464571228915,1.7096325157996262,0.3211561621838632,3016.5753394401877
4338,"2024-04-11T13:35:55.392111","solana",3.0477614720797366,"Poloniex",174.749,532.5932694844619,"Bitstamp",175.2308,534.0616809617098,1.4684114772479688,0.2757097322445294,3018.028527078617
4339,"2024-04-11T13:40:44.484149","ethereum",0.20217711723017137,"Kraken",3513.84,710.4180416080654,"Bitstamp",3526.5,712.9776039121994,2.5595623041339195,0.36028959770507063,2841.6721664322617
4340,"2024-04-11T13:41:13.674863","polygon",1226.7142113898817,"Gemini",0.86931,1066.3949311033382,"Poloniex",0.87167,1069.289976642218,2.895045538879913,0.2714796792858609,2488.2548392411227
4341,"2024-04-11T13:43:36.820464","polygon",1228.929063003054,"Bitstamp",0.86845,1067.2634447650023,"Poloniex",0.87095,1070.33576742251,3.072322657507584,0.2878691922390404,2490.281371118339
4342,"2024-04-11T13:47:28.146696","ethereum",0.20363780135263262,"Kraken",3497.01,712.1234277081699,"Gemini",3506.09,713.9724589444518,1.8490312362819168,0.2596503870449306,2848.493710832679
4343,"2024-04-11T13:55:39.968849","solana",3.1009659464517627,"Bitstamp",172.3237,534.3699254665696,"Kraken",172.91,536.1880218009743,1.8180963344046859,0.34023178471678256,3028.096244310561
4344,"2024-04-11T14:02:53.544824","solana",3.1051378784802552,"Kraken",172.18,534.6426399167303,"Gemini",172.66,536.1331060984008,1.490466181670513,0.278778022999181,3029.641626194805
4345,"2024-04-11T14:12:11.784074","polygon",1234.7863050892404,"Gemini",0.86633,1069.7324196879617,"Poloniex",0.86854,1072.4612974222089,2.728877734247135,0.2550990961873575,2496.042312605244
4346,"2024-04-11T14:46:31.754854","solana",3.099309479028869,"Poloniex",172.708,535.2755415041179,"Kraken",173.18,536.7384155782196,1.4628740741017054,0.2732936517127223,3033.228068523335
4347,"2024-04-11T15:00:57.565347","solana",3.089114864321301,"Poloniex",173.349,535.4949726152332,"Kraken",173.91,537.2279660541175,1.7329934388842503,0.32362459546925976,3034.4715114863216
4348,"2024-04-11T15:01:26.371625","solana",3.090614434643787,"Poloniex",173.349,535.7549216310658,"Kraken",173.95,537.6123809062867,1.85745927522089,0.34669943293586875,3035.9445559093733
4349,"2024-04-11T15:05:45.546074","solana",3.074944445210035,"Poloniex",174.323,536.033540522349,"Kraken",174.76,537.3772912449057,1.343750722556706,0.2506840749642809,3037.523396293311
4350,"2024-04-11T15:06:14.434514","solana",3.0761007046157567,"Poloniex",174.323,536.2351031307326,"Kraken",174.79,537.6716421597881,1.4365390290555524,0.2678935080281916,3038.6655844074844
4351,"2024-04-11T15:40:31.522716","solana",3.102627985709193,"Gemini",172.902,536.4505839850908,"Kraken",173.4,537.995692721974,1.5451087368832077,0.2880244300239551,3039.8866425821816
4352,"2024-04-11T16:38:39.386564","solana",3.120645374964375,"Gemini",171.978,536.6823502956233,"Poloniex",172.446,538.1428123311066,1.4604620354832605,0.27212783030386983,3041.199985008532
4353,"2024-04-11T16:39:07.961251","solana",3.121519881400847,"Gemini",172,536.9014196009457,"Poloniex",172.515,538.5090023398672,1.607582738921451,0.2994186046511549,3042.4413777386926
4354,"2024-04-11T16:40:33.907789","solana",3.1215026482830703,"Bitstamp",172.0782,537.1425570117839,"Poloniex",172.66,538.9586472525549,1.8160902407710182,0.3381020954426458,3043.8078230667757
4355,"2024-04-11T16:58:54.356775","xrp",886.2384078956127,"Bitstamp",0.6064,537.4149705478995,"Kraken",0.60896,539.6837408721123,2.26877032421271,0.42216358839048407,3045.351499771431
4356,"2024-04-11T17:04:42.845382","polygon",1234.4737580123078,"Bitstamp",0.87123,1075.510572193063,"Poloniex",0.87387,1078.7695829142156,3.259010721152663,0.3030198684618398,2509.52466845048
4357,"2024-04-11T17:05:11.747254","bitcoin",0.010244707232146488,"Poloniex",70051.67,717.6588502729392,"Kraken",70228.2,719.46734844063,1.8084981676908,0.2519997025053062,2870.6354010917566
